customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,gender,senior_citizen,has_tech_support,has_streaming,has_online_security,has_online_backup,paperless_billing,num_products,num_support_tickets,avg_call_duration,days_since_last_contact,churn
CUST005594,13,72.0,928.62,One year,Electronic check,Fiber optic,Male,No,0,0,1,0,1,5,3,7.04,49,0
CUST005595,19,71.63,1388.27,Month-to-month,Electronic check,DSL,Male,Yes,1,1,0,1,1,4,2,3.05,42,1
CUST005596,13,29.27,371.06,One year,Credit card (automatic),No,Female,No,1,1,1,1,1,3,4,3.33,5,0
CUST005597,34,97.16,3222.35,Month-to-month,Electronic check,Fiber optic,Male,No,1,1,0,0,0,5,2,5.69,0,0
CUST005598,32,68.03,2128.34,One year,Bank transfer (automatic),DSL,Female,No,0,0,1,1,1,5,1,4.44,6,0
CUST005599,37,59.93,2237.42,Two year,Credit card (automatic),No,Male,No,0,1,1,0,0,2,3,13.37,107,0
CUST005600,9,75.77,698.62,Month-to-month,Electronic check,Fiber optic,Male,No,0,1,1,0,1,2,0,9.45,33,1
CUST005601,11,70.91,775.33,Month-to-month,Electronic check,DSL,Male,No,0,0,0,1,1,5,1,1.0,145,1
CUST005602,4,84.18,346.31,Month-to-month,Credit card (automatic),No,Male,No,0,1,1,0,1,3,0,1.0,4,0
CUST005603,31,78.45,2421.1,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,0,0,0,2,0,5.16,54,0
CUST005604,1,82.95,81.36,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,0,0,1,3,1,3.93,22,1
CUST005605,27,98.77,2701.48,Two year,Mailed check,No,Female,Yes,0,0,0,0,0,2,3,1.45,64,0
CUST005606,61,87.09,5066.77,Month-to-month,Electronic check,DSL,Female,No,0,1,0,0,1,2,4,1.77,25,0
CUST005607,66,60.99,4136.54,Month-to-month,Credit card (automatic),No,Male,No,0,1,0,0,0,2,0,1.0,32,0
CUST005608,17,36.93,622.35,Month-to-month,Electronic check,Fiber optic,Female,Yes,0,1,0,0,1,2,3,1.0,32,1
CUST005609,18,106.69,1942.12,Month-to-month,Mailed check,DSL,Female,No,0,1,0,1,1,1,1,7.82,69,1
CUST005610,2,59.06,120.25,Month-to-month,Mailed check,Fiber optic,Female,No,0,1,0,1,1,4,1,1.54,10,0
CUST005611,33,53.17,1696.59,Month-to-month,Mailed check,No,Male,No,0,1,1,1,1,2,0,34.46,13,0
CUST005612,51,21.58,1128.72,Month-to-month,Mailed check,No,Female,Yes,1,1,0,0,1,1,3,3.42,2,0
CUST005613,8,73.46,585.82,Month-to-month,Credit card (automatic),Fiber optic,Female,No,1,0,0,0,0,1,1,1.66,22,1
CUST005614,16,68.72,1118.86,One year,Credit card (automatic),DSL,Female,No,1,0,0,0,0,3,0,2.02,14,0
CUST005615,54,27.12,1501.28,Two year,Electronic check,DSL,Male,No,0,0,1,1,0,5,5,8.44,26,0
CUST005616,62,76.33,4688.81,Month-to-month,Mailed check,Fiber optic,Male,Yes,1,1,0,1,0,1,2,4.57,83,0
CUST005617,8,52.55,426.71,Two year,Electronic check,Fiber optic,Male,No,0,1,0,1,1,1,1,1.0,6,1
CUST005618,23,120.0,2860.35,Month-to-month,Mailed check,No,Female,No,0,0,0,1,1,2,1,1.0,27,0
CUST005619,6,50.77,299.43,One year,Electronic check,Fiber optic,Female,No,0,0,0,1,1,3,2,3.16,5,0
CUST005620,3,54.12,166.04,Month-to-month,Bank transfer (automatic),DSL,Male,Yes,1,1,0,0,1,2,0,1.14,10,0
CUST005621,72,43.13,3174.32,Two year,Electronic check,DSL,Female,No,0,1,1,0,0,2,1,1.0,26,0
CUST005622,51,96.95,5047.61,Two year,Bank transfer (automatic),DSL,Male,No,0,0,0,0,1,2,1,17.77,14,0
CUST005623,42,55.68,2295.57,One year,Electronic check,DSL,Male,No,0,0,1,1,1,2,2,8.04,12,0
CUST005624,1,46.88,47.21,Two year,Credit card (automatic),Fiber optic,Male,No,0,0,0,0,0,4,0,3.79,58,1
CUST005625,55,82.67,4961.95,One year,Mailed check,DSL,Male,No,1,1,0,1,1,1,3,36.38,61,0
CUST005626,17,30.49,529.05,Month-to-month,Credit card (automatic),No,Female,No,1,1,0,1,0,2,4,43.97,24,0
CUST005627,12,80.63,948.18,One year,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,0,1,4,3,9.88,63,0
CUST005628,23,109.53,2542.36,Month-to-month,Credit card (automatic),No,Female,No,0,1,0,1,1,4,1,6.13,20,0
CUST005629,2,79.17,152.08,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,1,1,0,1,1,1,5,7.54,52,1
CUST005630,42,80.95,3452.69,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,1,1,5,2,7.42,79,0
CUST005631,26,86.75,2324.22,One year,Electronic check,Fiber optic,Female,Yes,1,0,0,0,0,3,1,2.43,15,1
CUST005632,6,107.74,651.58,Month-to-month,Mailed check,No,Female,No,0,0,1,0,0,2,1,6.55,4,0
CUST005633,6,95.25,552.78,One year,Electronic check,No,Female,No,0,0,1,0,1,2,3,1.0,2,0
CUST005634,6,75.99,452.13,One year,Electronic check,Fiber optic,Female,Yes,0,0,0,0,1,2,4,1.0,15,1
CUST005635,1,87.6,87.38,Month-to-month,Bank transfer (automatic),Fiber optic,Female,Yes,0,1,1,1,1,1,3,2.8,38,1
CUST005636,26,42.85,1127.09,Month-to-month,Electronic check,DSL,Male,No,0,0,0,0,0,2,2,2.57,0,0
CUST005637,55,84.41,4559.66,Two year,Mailed check,Fiber optic,Female,Yes,0,1,0,0,0,3,0,12.39,12,0
CUST005638,1,39.86,38.59,Two year,Electronic check,No,Male,No,1,0,1,0,1,4,0,1.0,41,0
CUST005639,1,55.82,55.8,Month-to-month,Electronic check,DSL,Female,No,0,0,0,0,1,2,2,1.0,11,1
CUST005640,25,20.0,499.13,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,1,0,1,2,0,4.44,16,1
CUST005641,51,75.04,3778.87,Month-to-month,Electronic check,Fiber optic,Male,Yes,1,0,0,1,1,2,0,9.83,0,0
CUST005642,11,48.9,526.78,Month-to-month,Electronic check,No,Female,No,1,1,0,0,1,3,2,27.9,51,1
CUST005643,12,92.78,1079.94,Month-to-month,Mailed check,DSL,Male,No,1,0,0,1,1,3,3,2.8,28,1
CUST005644,27,74.75,1994.97,Two year,Electronic check,DSL,Female,No,0,0,1,0,1,2,2,1.0,130,0
CUST005645,9,93.1,854.2,Two year,Credit card (automatic),DSL,Male,No,1,0,0,1,0,3,3,13.84,28,1
CUST005646,1,37.91,39.72,Two year,Credit card (automatic),DSL,Female,No,1,0,0,0,1,2,1,8.03,13,0
CUST005647,39,90.96,3643.47,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,0,1,1,3,1,14.66,135,1
CUST005648,29,117.65,3457.4,Month-to-month,Electronic check,DSL,Male,No,0,0,0,0,1,1,1,1.0,13,1
CUST005649,26,84.1,2156.15,One year,Electronic check,Fiber optic,Male,No,0,0,0,0,1,2,2,1.84,35,0
CUST005650,40,84.76,3410.98,One year,Credit card (automatic),No,Male,No,0,0,1,0,1,2,0,18.68,7,0
CUST005651,33,69.24,2330.1,Month-to-month,Bank transfer (automatic),DSL,Male,Yes,1,1,0,1,0,4,3,15.22,128,1
CUST005652,6,51.88,312.88,One year,Bank transfer (automatic),DSL,Male,No,1,0,1,0,1,3,1,4.79,27,1
CUST005653,13,84.03,1114.97,One year,Credit card (automatic),No,Female,Yes,1,1,1,0,1,5,0,16.17,71,0
CUST005654,4,27.35,110.82,One year,Credit card (automatic),Fiber optic,Female,Yes,0,1,0,0,1,1,0,10.53,5,0
CUST005655,4,54.56,230.14,Month-to-month,Credit card (automatic),DSL,Male,No,0,1,1,1,1,2,1,13.33,28,0
CUST005656,33,20.72,700.24,One year,Bank transfer (automatic),DSL,Male,No,0,1,1,0,1,2,3,2.17,30,0
CUST005657,58,47.41,2634.52,Month-to-month,Credit card (automatic),No,Female,No,1,0,1,0,0,3,2,2.5,48,0
CUST005658,72,81.05,5686.1,One year,Credit card (automatic),DSL,Female,No,0,0,0,1,1,4,1,11.81,1,0
CUST005659,29,77.63,2247.35,Month-to-month,Mailed check,Fiber optic,Female,Yes,0,0,1,0,1,4,2,15.45,56,0
CUST005660,6,66.27,411.14,Month-to-month,Credit card (automatic),DSL,Male,No,0,0,1,1,0,3,2,12.31,34,0
CUST005661,3,69.26,204.9,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,1,0,0,1,3,3,1.73,0,1
CUST005662,50,20.0,992.74,Month-to-month,Mailed check,No,Male,No,0,1,0,1,1,4,4,20.36,11,0
CUST005663,25,55.69,1369.21,Two year,Mailed check,DSL,Female,No,0,0,0,0,0,2,1,29.79,16,0
CUST005664,28,47.97,1338.76,Month-to-month,Bank transfer (automatic),DSL,Male,No,0,0,0,1,1,4,0,1.0,75,0
CUST005665,45,48.52,2240.22,Two year,Mailed check,Fiber optic,Male,No,0,0,0,0,0,4,1,17.62,11,0
CUST005666,36,79.99,2747.13,Month-to-month,Credit card (automatic),Fiber optic,Male,Yes,0,0,1,0,1,2,2,11.42,17,0
CUST005667,53,43.49,2290.55,Month-to-month,Electronic check,DSL,Female,No,0,1,0,1,1,3,1,1.71,19,1
CUST005668,1,49.88,48.65,One year,Credit card (automatic),Fiber optic,Female,No,1,0,1,1,1,2,1,1.87,1,0
CUST005669,41,20.0,835.8,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,0,1,0,1,2,2.25,17,1
CUST005670,57,57.65,3309.17,One year,Electronic check,DSL,Male,No,0,1,0,0,0,3,0,1.0,14,0
CUST005671,10,37.8,373.26,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,0,0,1,0,1,2,2.99,7,1
CUST005672,30,66.98,2074.26,Two year,Electronic check,No,Female,No,0,1,1,0,1,2,1,13.3,4,0
CUST005673,11,41.22,453.25,Month-to-month,Credit card (automatic),DSL,Male,No,0,1,0,1,0,4,2,1.92,23,0
CUST005674,72,67.61,4945.44,One year,Electronic check,Fiber optic,Female,No,0,1,0,0,1,1,3,2.13,23,0
CUST005675,1,61.38,63.11,Month-to-month,Credit card (automatic),DSL,Male,No,0,1,0,0,0,1,0,10.37,32,1
CUST005676,26,106.8,2765.83,One year,Electronic check,DSL,Male,No,1,0,0,0,1,3,1,10.53,27,1
CUST005677,5,77.43,384.16,One year,Electronic check,DSL,Male,No,0,1,0,1,0,2,0,4.11,54,0
CUST005678,37,20.0,734.4,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,0,0,1,0,2,1,14.68,26,0
CUST005679,5,33.38,166.7,Month-to-month,Electronic check,DSL,Female,No,1,1,1,0,0,2,4,3.64,9,0
CUST005680,8,66.38,530.6,One year,Credit card (automatic),Fiber optic,Male,Yes,0,0,0,1,1,1,0,2.02,67,1
CUST005681,20,41.75,866.95,Two year,Credit card (automatic),No,Female,Yes,0,1,1,0,1,1,1,2.2,6,0
CUST005682,72,20.0,1469.0,Month-to-month,Electronic check,DSL,Female,No,0,1,0,0,1,4,1,2.34,1,1
CUST005683,7,98.74,678.2,One year,Mailed check,Fiber optic,Female,No,0,0,0,0,0,2,3,1.51,70,1
CUST005684,4,83.01,344.84,Month-to-month,Electronic check,DSL,Male,No,0,1,1,0,0,2,3,1.0,9,1
CUST005685,42,78.02,3325.39,Month-to-month,Electronic check,DSL,Male,No,1,0,0,1,1,5,1,1.26,4,1
CUST005686,20,49.82,979.96,Two year,Mailed check,DSL,Male,No,0,0,0,1,1,4,1,2.08,18,0
CUST005687,72,75.69,5458.56,One year,Bank transfer (automatic),Fiber optic,Female,No,0,0,1,1,1,1,3,11.7,46,0
CUST005688,4,47.39,189.88,Two year,Credit card (automatic),DSL,Male,No,0,0,1,0,1,2,1,1.2,10,0
CUST005689,31,70.12,2188.72,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,0,0,0,3,3,4.74,8,0
CUST005690,7,41.99,289.91,Month-to-month,Electronic check,DSL,Male,No,0,1,0,0,1,3,3,1.26,34,0
CUST005691,5,102.91,520.69,One year,Bank transfer (automatic),Fiber optic,Female,No,0,1,1,0,0,3,0,4.27,31,1
CUST005692,34,25.74,903.45,Two year,Electronic check,Fiber optic,Male,Yes,0,1,0,1,0,2,1,1.31,47,0
CUST005693,27,95.81,2637.14,Two year,Bank transfer (automatic),DSL,Female,No,0,1,0,0,1,1,4,3.07,57,0
CUST005694,42,65.97,2663.58,Month-to-month,Mailed check,Fiber optic,Male,Yes,0,0,0,1,1,2,4,1.0,20,1
CUST005695,11,52.76,572.93,Month-to-month,Credit card (automatic),DSL,Male,No,0,1,1,0,0,3,1,11.98,58,0
CUST005696,17,69.18,1179.53,Month-to-month,Bank transfer (automatic),DSL,Female,No,0,0,0,1,0,3,1,1.0,90,1
CUST005697,15,83.33,1251.47,One year,Mailed check,No,Female,No,0,0,1,0,1,1,2,18.85,45,0
CUST005698,72,99.17,7348.52,Month-to-month,Bank transfer (automatic),DSL,Male,No,0,1,0,1,1,1,1,11.37,14,0
CUST005699,10,72.83,749.48,Month-to-month,Credit card (automatic),No,Female,No,1,0,0,0,1,5,1,6.17,18,0
CUST005700,10,42.73,418.36,One year,Credit card (automatic),DSL,Female,Yes,0,0,0,0,1,1,1,2.29,12,1
CUST005701,13,66.39,852.42,One year,Electronic check,Fiber optic,Male,Yes,1,0,0,1,0,2,0,1.0,1,1
CUST005702,24,110.42,2694.56,Two year,Mailed check,DSL,Female,No,0,1,0,0,1,3,1,13.45,15,1
CUST005703,8,98.69,816.91,Two year,Mailed check,Fiber optic,Female,No,0,0,1,0,0,2,1,6.99,50,0
CUST005704,72,87.72,6416.49,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,0,0,1,1,1,4.51,10,1
CUST005705,9,84.89,770.81,Two year,Electronic check,DSL,Male,No,1,0,0,0,1,2,1,5.48,18,0
CUST005706,67,82.49,5510.53,One year,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,0,1,3,2,4.27,51,0
CUST005707,3,93.97,290.14,Two year,Electronic check,DSL,Male,No,1,0,0,0,1,2,0,4.83,44,0
CUST005708,32,53.58,1664.44,Month-to-month,Electronic check,No,Male,No,0,0,0,1,0,4,6,1.63,18,0
CUST005709,71,31.12,2139.3,Month-to-month,Electronic check,Fiber optic,Male,No,1,0,1,1,1,2,3,9.01,0,1
CUST005710,5,66.73,345.71,One year,Electronic check,Fiber optic,Male,No,0,1,1,0,1,3,3,2.46,21,1
CUST005711,72,44.56,3201.66,Two year,Electronic check,No,Male,No,1,1,1,0,1,1,2,3.1,21,0
CUST005712,18,38.62,687.98,Two year,Bank transfer (automatic),DSL,Male,No,0,1,0,0,1,2,2,5.38,5,1
CUST005713,72,46.99,3472.85,One year,Credit card (automatic),DSL,Male,No,0,1,0,0,1,3,1,33.94,25,0
CUST005714,33,120.0,3989.26,Month-to-month,Mailed check,DSL,Male,No,1,0,0,1,0,2,3,4.77,59,0
CUST005715,10,68.4,682.99,One year,Electronic check,DSL,Female,No,0,0,0,0,1,3,0,1.49,70,1
CUST005716,6,74.05,440.82,Two year,Credit card (automatic),DSL,Female,No,1,0,0,1,1,1,1,8.66,27,0
CUST005717,10,34.44,347.99,One year,Electronic check,Fiber optic,Male,No,1,0,0,0,0,1,2,1.85,10,1
CUST005718,2,20.0,40.57,One year,Electronic check,Fiber optic,Female,No,0,1,0,1,0,2,2,17.43,26,0
CUST005719,4,44.52,177.84,Month-to-month,Mailed check,DSL,Male,No,0,0,0,1,1,3,0,10.37,27,0
CUST005720,3,100.95,305.18,One year,Mailed check,DSL,Female,No,1,1,0,1,0,1,2,1.0,20,0
CUST005721,16,73.36,1169.25,Month-to-month,Credit card (automatic),DSL,Male,No,1,0,0,0,0,4,2,2.59,66,0
CUST005722,47,79.96,3646.43,Two year,Credit card (automatic),DSL,Male,No,0,0,1,0,1,2,3,2.86,32,1
CUST005723,4,83.46,323.74,One year,Mailed check,Fiber optic,Female,No,0,1,0,0,0,1,4,16.12,12,0
CUST005724,4,50.22,203.18,One year,Mailed check,Fiber optic,Female,No,0,1,1,1,1,2,3,13.89,13,0
CUST005725,30,99.7,2976.11,Two year,Electronic check,DSL,Female,No,1,0,0,0,0,1,2,15.94,6,1
CUST005726,6,49.18,299.19,Month-to-month,Mailed check,No,Male,No,0,1,1,1,1,1,2,49.37,14,0
CUST005727,3,100.16,292.93,Month-to-month,Credit card (automatic),Fiber optic,Male,Yes,1,0,0,1,0,3,1,6.62,16,1
CUST005728,5,76.06,389.64,One year,Mailed check,Fiber optic,Female,No,0,1,0,0,0,2,3,1.0,13,0
CUST005729,72,20.27,1454.05,Month-to-month,Electronic check,DSL,Male,No,0,0,0,0,0,2,1,5.99,13,1
CUST005730,51,46.3,2371.09,Month-to-month,Electronic check,DSL,Female,Yes,0,1,0,0,1,5,2,5.8,1,1
CUST005731,13,20.38,271.41,Two year,Mailed check,Fiber optic,Male,No,0,0,0,0,1,2,1,5.23,21,0
CUST005732,31,94.08,2893.55,One year,Bank transfer (automatic),No,Female,Yes,0,1,1,1,1,1,2,1.0,16,1
CUST005733,23,64.38,1500.63,Month-to-month,Mailed check,Fiber optic,Male,No,1,0,0,0,0,2,3,1.22,29,1
CUST005734,33,20.0,666.41,Month-to-month,Bank transfer (automatic),DSL,Male,No,1,0,0,0,0,2,0,1.82,28,1
CUST005735,34,74.39,2535.38,Month-to-month,Bank transfer (automatic),DSL,Male,No,0,1,1,1,1,2,1,16.63,15,0
CUST005736,29,51.57,1523.39,One year,Bank transfer (automatic),Fiber optic,Female,No,0,0,0,1,1,2,1,1.05,15,0
CUST005737,9,27.9,249.55,Month-to-month,Credit card (automatic),Fiber optic,Female,No,0,1,0,0,1,2,1,4.61,37,1
CUST005738,1,106.95,108.97,Two year,Credit card (automatic),DSL,Female,No,0,1,0,0,1,3,6,7.3,36,1
CUST005739,18,67.68,1273.08,One year,Electronic check,Fiber optic,Female,No,1,1,0,0,1,3,2,2.25,30,1
CUST005740,66,57.66,3881.81,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,1,1,1,1,3,2,2.6,0,0
CUST005741,25,55.01,1379.4,Month-to-month,Bank transfer (automatic),Fiber optic,Female,No,0,1,1,1,0,2,1,10.7,15,0
CUST005742,53,27.17,1414.47,One year,Electronic check,Fiber optic,Female,No,0,1,1,0,1,1,1,13.14,22,1
CUST005743,72,32.39,2404.19,Month-to-month,Credit card (automatic),Fiber optic,Male,No,1,1,0,0,1,2,1,9.78,6,1
CUST005744,5,97.12,489.25,Month-to-month,Electronic check,DSL,Male,No,0,0,1,0,1,1,3,24.27,18,1
CUST005745,35,53.15,1854.08,Two year,Credit card (automatic),Fiber optic,Female,No,0,1,0,0,0,1,3,2.69,9,1
CUST005746,33,65.55,2207.4,Month-to-month,Electronic check,No,Female,No,1,0,0,1,1,2,2,60.0,92,1
CUST005747,72,20.0,1455.79,Month-to-month,Bank transfer (automatic),No,Female,No,0,1,0,1,1,2,0,1.0,33,0
CUST005748,72,32.05,2316.87,Two year,Electronic check,DSL,Male,No,1,1,0,1,1,3,3,2.55,2,0
CUST005749,34,80.25,2718.46,Month-to-month,Mailed check,Fiber optic,Male,No,0,1,0,1,1,2,0,5.78,11,0
CUST005750,8,74.44,601.26,Month-to-month,Electronic check,No,Female,Yes,0,0,1,0,0,5,1,3.41,8,0
CUST005751,48,108.83,5272.21,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,0,0,1,3,2,1.19,15,1
CUST005752,3,98.57,285.51,Two year,Credit card (automatic),DSL,Female,No,0,1,0,0,0,1,3,12.05,0,0
CUST005753,45,59.23,2659.48,Two year,Electronic check,No,Female,No,0,0,1,0,1,2,1,2.43,44,0
CUST005754,72,76.82,5664.51,Month-to-month,Mailed check,DSL,Male,No,1,0,0,1,1,3,1,8.09,28,0
CUST005755,14,57.08,793.29,One year,Bank transfer (automatic),DSL,Male,No,0,1,0,0,1,3,1,9.74,25,1
CUST005756,29,116.37,3462.91,Month-to-month,Electronic check,Fiber optic,Female,No,1,1,1,0,1,2,1,1.1,32,0
CUST005757,16,93.73,1502.41,One year,Electronic check,DSL,Female,No,1,0,1,0,1,2,5,1.0,35,0
CUST005758,17,69.24,1201.35,Month-to-month,Electronic check,DSL,Male,No,1,0,1,0,0,2,2,29.3,51,0
CUST005759,11,70.01,774.94,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,1,0,0,1,2,1,12.32,51,0
CUST005760,43,101.12,4389.0,Two year,Credit card (automatic),Fiber optic,Female,No,0,0,0,0,1,4,0,3.83,87,0
CUST005761,72,79.49,5641.35,Month-to-month,Credit card (automatic),No,Male,Yes,1,1,0,1,0,2,2,10.3,2,1
CUST005762,72,103.97,7346.0,Month-to-month,Credit card (automatic),Fiber optic,Male,Yes,1,1,0,0,0,1,2,10.9,13,1
CUST005763,5,20.0,97.83,Two year,Bank transfer (automatic),No,Male,No,0,0,0,0,1,1,1,12.26,34,1
CUST005764,62,76.53,4668.97,One year,Credit card (automatic),Fiber optic,Male,No,1,1,0,1,0,4,0,13.43,23,0
CUST005765,40,52.11,2074.48,One year,Electronic check,DSL,Female,No,0,0,0,0,0,3,1,5.0,76,1
CUST005766,8,108.91,865.79,Two year,Mailed check,Fiber optic,Male,No,1,1,0,1,1,3,1,3.42,66,0
CUST005767,2,103.66,207.01,Month-to-month,Mailed check,Fiber optic,Female,No,1,1,0,0,1,4,2,3.8,59,1
CUST005768,9,65.82,611.33,Month-to-month,Electronic check,Fiber optic,Male,No,1,0,1,0,1,4,3,4.91,6,1
CUST005769,72,103.39,7536.72,Month-to-month,Credit card (automatic),DSL,Male,No,1,1,0,0,1,3,1,2.98,7,0
CUST005770,30,109.58,3227.32,Month-to-month,Electronic check,Fiber optic,Female,No,1,1,0,1,1,1,2,1.75,35,0
CUST005771,38,66.86,2512.52,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,0,1,0,1,1,3,11.28,94,0
CUST005772,8,120.0,945.52,Month-to-month,Mailed check,DSL,Female,No,0,1,0,1,1,3,3,17.13,12,0
CUST005773,38,64.22,2440.56,Month-to-month,Electronic check,No,Female,No,1,0,0,0,1,2,0,16.7,74,0
CUST005774,1,59.64,58.74,Month-to-month,Electronic check,Fiber optic,Male,No,0,0,0,0,0,3,0,2.84,82,1
CUST005775,14,86.65,1166.54,Month-to-month,Mailed check,Fiber optic,Female,No,1,0,1,0,1,2,1,1.11,20,0
CUST005776,29,56.16,1661.41,Month-to-month,Credit card (automatic),DSL,Female,No,0,1,1,0,0,3,1,4.99,44,0
CUST005777,4,67.13,266.95,One year,Bank transfer (automatic),Fiber optic,Male,No,0,1,1,1,1,1,1,2.0,5,1
CUST005778,51,100.24,4945.99,Month-to-month,Mailed check,No,Female,No,0,1,0,0,0,1,0,4.92,36,1
CUST005779,8,65.48,517.49,Month-to-month,Electronic check,DSL,Male,Yes,0,0,0,0,0,3,1,6.9,43,1
CUST005780,31,22.62,674.79,Two year,Mailed check,Fiber optic,Female,No,0,0,0,1,0,1,2,13.85,9,0
CUST005781,15,74.18,1087.9,One year,Electronic check,Fiber optic,Female,No,0,0,0,0,0,3,2,12.59,25,0
CUST005782,27,47.59,1249.18,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,1,0,1,0,1,2,0,1.0,45,0
CUST005783,3,86.63,258.95,One year,Electronic check,Fiber optic,Female,Yes,0,0,1,0,0,5,0,1.0,3,1
CUST005784,1,82.4,86.16,One year,Bank transfer (automatic),Fiber optic,Male,No,0,0,0,0,1,4,0,28.66,0,1
CUST005785,72,101.79,7021.04,Month-to-month,Bank transfer (automatic),Fiber optic,Male,No,0,0,1,0,1,2,2,3.03,5,0
CUST005786,9,87.69,762.76,Month-to-month,Mailed check,Fiber optic,Female,No,0,0,1,1,0,3,5,16.98,9,1
CUST005787,51,92.26,4603.64,One year,Bank transfer (automatic),DSL,Female,No,1,1,0,0,0,1,0,1.82,25,0
CUST005788,72,48.27,3546.81,Month-to-month,Bank transfer (automatic),No,Male,No,0,1,0,0,0,2,1,15.43,72,0
CUST005789,7,85.1,610.14,Month-to-month,Electronic check,DSL,Male,Yes,0,0,0,0,1,3,0,1.0,17,0
CUST005790,9,114.21,1038.82,Month-to-month,Bank transfer (automatic),Fiber optic,Female,Yes,1,1,0,1,1,3,1,1.33,15,0
CUST005791,32,47.78,1472.12,Month-to-month,Bank transfer (automatic),DSL,Female,No,0,1,0,0,1,2,1,13.31,36,0
CUST005792,72,109.99,7912.93,Two year,Mailed check,No,Male,Yes,1,1,0,1,1,1,3,16.84,0,0
CUST005793,72,51.27,3607.77,Month-to-month,Electronic check,No,Female,No,0,1,0,0,1,4,2,5.52,55,0
CUST005794,20,43.7,849.78,Month-to-month,Electronic check,Fiber optic,Male,Yes,1,1,1,0,1,2,3,1.71,16,1
CUST005795,47,72.41,3402.6,One year,Credit card (automatic),DSL,Female,No,0,1,0,0,1,4,2,10.08,3,0
CUST005796,4,82.9,329.29,Month-to-month,Mailed check,Fiber optic,Male,No,1,1,0,1,0,3,0,1.0,21,0
CUST005797,72,87.79,6283.29,One year,Electronic check,DSL,Female,No,1,0,1,0,0,2,1,8.79,22,0
CUST005798,72,40.96,2972.67,Month-to-month,Electronic check,Fiber optic,Female,No,0,0,1,0,0,1,2,7.96,14,0
CUST005799,5,75.86,384.06,Month-to-month,Electronic check,No,Female,Yes,1,0,0,1,1,2,0,5.08,42,1
CUST005800,10,47.86,483.16,One year,Electronic check,Fiber optic,Male,No,0,0,0,0,0,4,0,7.71,5,1
CUST005801,3,27.78,82.62,Month-to-month,Mailed check,No,Female,No,0,1,1,0,0,4,1,8.88,104,1
CUST005802,9,41.78,367.83,Month-to-month,Mailed check,DSL,Male,No,0,1,0,0,1,3,4,6.73,68,0
CUST005803,50,46.23,2250.9,Two year,Credit card (automatic),No,Male,Yes,0,0,0,1,1,2,1,1.0,39,0
CUST005804,14,78.04,1095.05,Month-to-month,Credit card (automatic),DSL,Female,No,0,1,0,0,1,3,2,1.0,7,1
CUST005805,2,93.81,186.78,Month-to-month,Mailed check,DSL,Female,No,1,0,1,0,0,2,1,34.41,27,0
CUST005806,12,28.17,336.25,Month-to-month,Credit card (automatic),No,Female,No,0,1,0,0,1,3,2,13.67,26,0
CUST005807,72,73.8,5153.4,Month-to-month,Mailed check,Fiber optic,Female,Yes,1,0,0,1,0,2,1,3.84,12,0
CUST005808,29,35.58,1040.33,Month-to-month,Bank transfer (automatic),No,Female,No,1,0,0,0,1,4,1,11.5,18,1
CUST005809,16,80.73,1278.24,Month-to-month,Electronic check,No,Male,No,1,0,0,1,1,3,0,1.0,5,0
CUST005810,5,49.43,250.71,Month-to-month,Electronic check,Fiber optic,Female,No,0,1,0,0,1,2,2,5.5,9,1
CUST005811,72,38.72,2786.61,Month-to-month,Electronic check,DSL,Male,No,1,0,1,0,1,4,1,1.0,9,0
CUST005812,51,84.99,4368.79,Month-to-month,Electronic check,Fiber optic,Female,No,1,1,0,1,0,2,5,4.91,5,1
CUST005813,9,50.33,434.2,One year,Bank transfer (automatic),DSL,Male,Yes,0,0,0,1,0,1,0,10.68,8,1
CUST005814,2,57.1,116.99,One year,Electronic check,DSL,Female,No,0,1,0,0,0,1,2,6.2,31,1
CUST005815,1,20.0,20.12,Month-to-month,Electronic check,Fiber optic,Male,No,1,0,0,1,1,3,2,3.03,47,0
CUST005816,3,88.66,259.71,Two year,Credit card (automatic),No,Female,No,0,0,0,0,0,4,2,12.16,107,0
CUST005817,26,85.52,2233.44,One year,Bank transfer (automatic),Fiber optic,Female,No,1,1,0,1,1,4,0,11.3,8,0
CUST005818,72,65.14,4578.21,One year,Mailed check,DSL,Female,No,0,0,0,0,1,3,1,13.31,0,0
